"abspos","chromosome_name","start_position","end_position","ensembl_gene_id","hgnc_symbol","band"
1810561147,11,1880045,1880147,"ENSG00000284594","MIR7847","p15.5"
1810571287,11,1888577,1891895,"ENSG00000283787","PRR33","p15.5"
1810586332,11,1902647,1907915,"ENSG00000229671","AC051649.16","p15.5"
1810610185,11,1919562,1938706,"ENSG00000130595","TNNT3","p15.5"
1810646951,11,1947278,1984522,"ENSG00000214026","MRPL23","p15.5"
1810667629,11,1983237,1989920,"ENSG00000226416","AC051649.7","p15.5"
1810673434,11,1991096,1993670,"ENSG00000232987","AC051649.6","p15.5"
1810679374,11,1995176,2001470,"ENSG00000130600","H19","p15.5"
1810677626,11,1996540,1996610,"ENSG00000275266","RF01972","p15.5"
1810677846,11,1996759,1996831,"ENSG00000284010","MIR675","p15.5"
1810678569,11,1997484,1997552,"ENSG00000274866","RF01973","p15.5"
1810820408,11,2129112,2149603,"ENSG00000167244","IGF2","p15.5"
1810824936,11,2129112,2158658,"ENSG00000284779","RP11-889I17.2","p15.5"
1810810593,11,2129121,2129964,"ENSG00000240801","AC132217.4","p15.5"
1810827924,11,2132538,2161209,"ENSG00000129965","INS-IGF2","p15.5"
1810815222,11,2134134,2134209,"ENSG00000207805","MIR483","p15.5"
1810825634,11,2140501,2148666,"ENSG00000099869","IGF2AS","p15.5"
1810841611,11,2159779,2161341,"ENSG00000254647","INS","p15.5"
1810848954,11,2163929,2171877,"ENSG00000180176","TH","p15.5"
1810854151,11,2173063,2173138,"ENSG00000265258","MIR4686","p15.5"
1810950774,11,2268495,2270952,"ENSG00000183734","ASCL2","p15.5"
1810980398,11,2295645,2303049,"ENSG00000110665","C11orf21","p15.5"
1810991149,11,2301997,2318200,"ENSG00000064201","TSPAN32","p15.5"
1811002823,11,2321718,2321827,"ENSG00000207308","RNU6-878P","p15.5"
1811034421,11,2328749,2377992,"ENSG00000238184","AC129929.5","p15.5"
1811016505,11,2335132,2335776,"ENSG00000236264","RPL26P30","p15.5"
1811067849,11,2376177,2397419,"ENSG00000110651","CD81","p15.5"
1811083234,11,2400488,2403878,"ENSG00000184281","TSSC4","p15.5"
1811087262,11,2404515,2407908,"ENSG00000230483","AC124057.5","p15.5"
1811094831,11,2404515,2423045,"ENSG00000070985","TRPM5","p15.5"
1811327948,11,2444684,2849110,"ENSG00000053918","KCNQ1","p15.5"
1811335212,11,2608328,2699994,"ENSG00000269821","KCNQ1OT1","p15.5"
1811333381,11,2652099,2652562,"ENSG00000275666","RF01946","p15.5"
1811355245,11,2674097,2674292,"ENSG00000276105","RF01947","p15.5"
1811355733,11,2674625,2674740,"ENSG00000276494","RF01948","p15.5"
1811379014,11,2697851,2698076,"ENSG00000276015","RF01950","p15.5"
1811452517,11,2771356,2771577,"ENSG00000236041","AC013791.2","p15.5"
1811531902,11,2840135,2861568,"ENSG00000229414","AC013791.10","p15.4"
1811552120,11,2870033,2872105,"ENSG00000237941","KCNQ1DN","p15.4"
1811552518,11,2871437,2871498,"ENSG00000274740","AC013791.1","p15.4"
1811565544,11,2883213,2885773,"ENSG00000129757","CDKN1C","p15.4"
1811576811,11,2887780,2903740,"ENSG00000254827","SLC22A18AS","p15.4"
1811593534,11,2899721,2925246,"ENSG00000110628","SLC22A18","p15.4"
1811609915,11,2928273,2929455,"ENSG00000181649","PHLDA2","p15.4"
1811649455,11,2944431,2992377,"ENSG00000205531","NAP1L4","p15.4"
1811644883,11,2963771,2963893,"ENSG00000207008","SNORA54","p15.4"
1811671654,11,2989863,2991344,"ENSG00000183562","CTC-343N3.1","p15.4"
1811710318,11,3000922,3057613,"ENSG00000110619","CARS","p15.4"
1811716185,11,3029009,3041260,"ENSG00000247473","CTD-2544D21.1","p15.4"
1811729491,11,3048359,3048521,"ENSG00000201616","RNU1-91P","p15.4"
1811765969,11,3084393,3085443,"ENSG00000236710","AC108448.2","p15.4"
1811807978,11,3087116,3166739,"ENSG00000021762","OSBPL5","p15.4"
1811870788,11,3189546,3189929,"ENSG00000234791","AC108448.3","p15.4"
1811899429,11,3217944,3218813,"ENSG00000182170","MRGPRG","p15.4"
1811901782,11,3218332,3223131,"ENSG00000236301","C11orf36","p15.4"
1811910500,11,3226061,3232838,"ENSG00000224513","AC109309.4","p15.4"
1811911093,11,3227698,3232386,"ENSG00000184350","MRGPRE","p15.4"
1811957268,11,3276045,3276390,"ENSG00000236987","AC109309.5","p15.4"
1811970527,11,3289311,3289642,"ENSG00000276951","RP11-11A9.1","p15.4"
1812003083,11,3321862,3322202,"ENSG00000232390","AC109309.6","p15.4"
1812016317,11,3335125,3335407,"ENSG00000273813","RP11-11A9.2","p15.4"
1812019726,11,3336721,3340630,"ENSG00000254592","RP5-1173A5.1","p15.4"
1812040292,11,3339261,3379222,"ENSG00000005801","ZNF195","p15.4"
1812076020,11,3380961,3408978,"ENSG00000223756","AC123788.3","p15.4"
1812072317,11,3390780,3391752,"ENSG00000189398","OR7E12P","p15.4"
1812097475,11,3410352,3422496,"ENSG00000166492","AC123788.4","p15.4"
1812146240,11,3429758,3500621,"ENSG00000284605","RP13-726E6.2","p15.4"
1812181374,11,3469319,3531328,"ENSG00000254757","RP13-726E6.1","p15.4"
1812212416,11,3481520,3581211,"ENSG00000255367","CTC-342M10.2","p15.4"
1812212565,11,3531420,3531608,"ENSG00000255522","RP13-726E6.3","p15.4"
1812231183,11,3549745,3550519,"ENSG00000237226","RPS3AP39","p15.4"
1812240890,11,3559657,3560022,"ENSG00000223688","RPS24P14","p15.4"
1812262082,11,3580927,3581135,"ENSG00000284639","CTC-342M10.1","p15.4"
1812272497,11,3591277,3591615,"ENSG00000230851","AP006294.2","p15.4"
1812281201,11,3599595,3600706,"ENSG00000238161","OR7E117P","p15.4"
1812304781,11,3609901,3637559,"ENSG00000182048","TRPC2","p15.4"
1812321460,11,3638503,3642316,"ENSG00000167311","ART5","p15.4"
1812335823,11,3645128,3664416,"ENSG00000129744","ART1","p15.4"
1812349536,11,3665587,3671384,"ENSG00000129749","CHRNA10","p15.4"
1812415488,11,3671083,3797792,"ENSG00000110713","NUP98","p15.4"
1812395874,11,3714772,3714875,"ENSG00000251934","RNU6-1143P","p15.4"
1812462476,11,3781395,3781456,"ENSG00000238304","RNU7-50P","p15.4"
1812493098,11,3797724,3826371,"ENSG00000148985","PGAP2","p15.4"
1812515031,11,3826978,3840983,"ENSG00000177105","RHOG","p15.4"
1812535964,11,3854318,3855509,"ENSG00000228661","AC090587.5","p15.4"
1812654919,11,3854527,4093210,"ENSG00000167323","STIM1","p15.4"
1812536056,11,3854612,3855399,"ENSG00000229368","AC090587.4","p15.4"
1812537152,11,3856062,3856141,"ENSG00000284525","MIR4687","p15.4"
1812573693,11,3892398,3892887,"ENSG00000230593","AC090804.1","p15.4"
1812642458,11,3961277,3961538,"ENSG00000255232","RP11-438N5.4","p15.4"
1812654610,11,3972881,3974237,"ENSG00000255141","RP11-438N5.3","p15.4"
1812670364,11,3989163,3989463,"ENSG00000224555","RP11-438N5.2","p15.4"
1812700084,11,4018948,4019118,"ENSG00000240385","RPS29P20","p15.4"
1812797842,11,4094707,4138876,"ENSG00000167325","RRM1","p15.4"
1812818737,11,4137116,4138257,"ENSG00000255276","RP11-23F23.1","p15.4"
1812829659,11,4146112,4151104,"ENSG00000231548","OR55B1P","p15.4"
1812875948,11,4187140,4202655,"ENSG00000254480","RP11-23F23.2","p15.4"
1812892273,11,4210354,4212091,"ENSG00000255387","RP11-23F23.3","p15.4"
1812914631,11,4233288,4233872,"ENSG00000284018","RP11-437G21.4","p15.4"
1812923399,11,4242056,4242640,"ENSG00000284306","RP11-437G21.2","p15.4"
1812959999,11,4278705,4279192,"ENSG00000236175","SSU72P6","p15.4"
1812968842,11,4287499,4288083,"ENSG00000283873","RP11-437G21.3","p15.4"
1813011208,11,4329865,4330449,"ENSG00000284546","RP11-437G21.5","p15.4"
1813020003,11,4338660,4339244,"ENSG00000284438","RP11-437G21.1","p15.4"
1813048875,11,4367263,4368386,"ENSG00000221996","OR52B4","p15.4"
1813059796,11,4378282,4379209,"ENSG00000175800","OR52B3P","p15.4"
1813070347,11,4384897,4393696,"ENSG00000132109","TRIM21","p15.4"
1813099586,11,4418060,4419011,"ENSG00000237272","OR51R1P","p15.4"
1813112851,11,4431323,4432277,"ENSG00000171999","OR52P2P","p15.4"
1813130879,11,4449295,4450361,"ENSG00000181963","OR52K2","p15.4"
1813153985,11,4469461,4476407,"ENSG00000225101","OR52K3P","p15.4"
1813169122,11,4482646,4493497,"ENSG00000196778","OR52K1","p15.4"
1813196496,11,4514966,4515924,"ENSG00000226616","OR52M2P","p15.4"
1813226718,11,4545191,4546144,"ENSG00000197790","OR52M1","p15.4"
1813255672,11,4571423,4577820,"ENSG00000171987","C11orf40","p15.4"
1813268592,11,4581743,4593340,"ENSG00000226288","OR52I2","p15.4"
1813276145,11,4593614,4596574,"ENSG00000232268","OR52I1","p15.4"
1813284516,11,4598672,4608259,"ENSG00000167333","TRIM68","p15.4"
1813321319,11,4637477,4643060,"ENSG00000197428","OR51D1","p15.4"
1813330505,11,4643420,4655488,"ENSG00000180785","OR51E1","p15.4"
1813342359,11,4660853,4661763,"ENSG00000180723","OR51A9P","p15.4"
1813370063,11,4680171,4697854,"ENSG00000167332","OR51E2","p15.4"
1813375178,11,4690423,4697831,"ENSG00000197674","OR51C1P","p15.4"
1813529729,11,4704927,4992429,"ENSG00000167346","MMP26","p15.4"
1813392046,11,4709569,4712421,"ENSG00000272634","OR51F5P","p15.4"
1813400136,11,4718612,4719559,"ENSG00000272664","OR51C4P","p15.4"
1813404506,11,4722740,4724171,"ENSG00000271602","KRT8P49","p15.4"
1813417679,11,4736178,4737078,"ENSG00000272559","OR51F3P","p15.4"
1813433546,11,4752046,4752944,"ENSG00000273051","OR51F4P","p15.4"
1813450509,11,4768979,4769938,"ENSG00000280021","OR51F1","p15.4"
1813468280,11,4786754,4787705,"ENSG00000176951","OR51N1P","p15.4"
1813475582,11,4793778,4795284,"ENSG00000231070","OR52Y1P","p15.4"
1813484957,11,4803433,4804380,"ENSG00000279270","OR52R1","p15.4"
1813502939,11,4821321,4822456,"ENSG00000176925","OR51F2","p15.4"
1813512674,11,4830175,4833072,"ENSG00000197984","OR51A8P","p15.4"
1813529414,11,4847489,4849238,"ENSG00000176922","OR51S1","p15.4"
1813542682,11,4859610,4863652,"ENSG00000176904","OR51H1","p15.4"
1813555968,11,4871717,4878117,"ENSG00000198217","OR51H2P","p15.4"
1813563402,11,4881819,4882883,"ENSG00000176900","OR51T1","p15.4"
1813571145,11,4889593,4890596,"ENSG00000197023","OR51A6P","p15.4"
1813587673,11,4903783,4909462,"ENSG00000176895","OR51A7","p15.4"
1813597020,11,4912588,4919350,"ENSG00000176893","OR51G2","p15.4"
1813604907,11,4923374,4924339,"ENSG00000278870","OR51G1","p15.4"
1813618883,11,4937371,4938294,"ENSG00000227023","OR51A3P","p15.4"
1813626269,11,4942831,4947605,"ENSG00000205497","OR51A4","p15.4"
1813636293,11,4954772,4955713,"ENSG00000205496","OR51A2","p15.4"
1813654464,11,4972943,4973884,"ENSG00000225003","OR51A5P","p15.4"
1813681244,11,4994851,5005536,"ENSG00000176798","OR51L1","p15.4"
1813696659,11,5015138,5016079,"ENSG00000224300","OR51P1P","p15.4"
1813718533,11,5037013,5037951,"ENSG00000230261","OR52J2P","p15.4"
1813728044,11,5046526,5047461,"ENSG00000205495","OR52J3","p15.4"
1813740189,11,5058650,5059627,"ENSG00000176787","OR52E2","p15.4"
1813751085,11,5069572,5070497,"ENSG00000273085","OR52E1","p15.4"
1813757649,11,5076130,5077066,"ENSG00000237354","OR52S1P","p15.4"
1813774194,11,5092676,5093611,"ENSG00000226157","OR52E3P","p15.4"
1813785669,11,5104153,5105084,"ENSG00000203560","OR52J1P","p15.4"
1813787847,11,5106062,5107530,"ENSG00000236897","AC113331.9","p15.4"
1813803618,11,5120621,5124513,"ENSG00000205494","OR52A4","p15.4"
1813814617,11,5128776,5138356,"ENSG00000171944","OR52A5","p15.4"
1813830039,11,5143219,5154757,"ENSG00000182070","OR52A1","p15.4"
1813851874,11,5170351,5171296,"ENSG00000176752","OR51A1P","p15.4"
1813859240,11,5177714,5178664,"ENSG00000176748","OR52Z1","p15.4"
1813881268,11,5199735,5200700,"ENSG00000176742","OR51V1","p15.4"
1813887225,11,5205041,5207308,"ENSG00000224091","AC104389.16","p15.4"
1813905936,11,5224309,5225461,"ENSG00000285498","CTD-2643I7.6","p15.4"
1813905594,11,5224448,5224639,"ENSG00000221031","RF00621","p15.4"
1813908480,11,5225464,5229395,"ENSG00000244734","HBB","p15.4"
1813919218,11,5232678,5243657,"ENSG00000223609","HBD","p15.4"
1813923372,11,5241105,5243537,"ENSG00000229988","HBBP1","p15.4"
1813926101,11,5244554,5245546,"ENSG00000260629","BGLT3","p15.4"
1813930020,11,5248079,5249859,"ENSG00000213934","HBG1","p15.4"
1813932577,11,5248270,5254783,"ENSG00000284931","CTD-2643I7.4","p15.4"
1814060448,11,5253190,5505605,"ENSG00000196565","HBG2","p15.4"
1814147464,11,5254392,5678434,"ENSG00000239920","CTD-2643I7.5","p15.4"
1814068049,11,5268345,5505652,"ENSG00000213931","HBE1","p15.4"
1813973121,11,5291761,5292380,"ENSG00000229093","OR51AB1P","p15.4"
1813982531,11,5301014,5301946,"ENSG00000183251","OR51B4","p15.4"
1814085599,11,5303444,5505652,"ENSG00000167355","OR51B5","p15.4"
1813996279,11,5314772,5315684,"ENSG00000223735","OR51B3P","p15.4"
1814004879,11,5323359,5324297,"ENSG00000279012","OR51B2","p15.4"
1814012027,11,5330592,5331360,"ENSG00000236359","OR51B8P","p15.4"
1814033028,11,5351508,5352446,"ENSG00000176239","OR51B6","p15.4"
1814036186,11,5354692,5355578,"ENSG00000230087","AC104389.31","p15.4"
1814043783,11,5362615,5362849,"ENSG00000236248","AC104389.32","p15.4"
1814069588,11,5383812,5393263,"ENSG00000184698","OR51M1","p15.4"
1814084123,11,5402597,5403547,"ENSG00000184321","OR51J1","p15.4"
1814103709,11,5422111,5423206,"ENSG00000167360","OR51Q1","p15.4"
1814112178,11,5430653,5431602,"ENSG00000248424","OR51K1P","p15.4"
1814122093,11,5440570,5441514,"ENSG00000167359","OR51I1","p15.4"
1814133971,11,5449323,5456518,"ENSG00000187918","OR51I2","p15.4"
1814150005,11,5468486,5469422,"ENSG00000230484","OR51A10P","p15.4"
1814170268,11,5488685,5489749,"ENSG00000181609","OR52D1","p15.4"
1814189693,11,5507300,5509985,"ENSG00000175520","UBQLN3","p15.4"
1814196600,11,5514393,5516705,"ENSG00000175518","UBQLNL","p15.4"
1814202749,11,5518441,5524955,"ENSG00000224295","AC087380.14","p15.4"
1814208776,11,5527277,5528174,"ENSG00000249633","OR52V1P","p15.4"
1814227562,11,5544489,5548533,"ENSG00000181616","OR52H1","p15.4"
1814233163,11,5551662,5552563,"ENSG00000248553","OR52H2P","p15.4"
1814241762,11,5557096,5564327,"ENSG00000231049","OR52B5P","p15.4"
1814248198,11,5566678,5567616,"ENSG00000233646","OR52T1P","p15.4"
1814252770,11,5571247,5572192,"ENSG00000229534","AC015691.7","p15.4"
1814262431,11,5580877,5581884,"ENSG00000187747","OR52B6","p15.4"
1814285584,11,5596109,5612958,"ENSG00000121236","TRIM6","p15.4"
1814301612,11,5596725,5644398,"ENSG00000258588","TRIM6-TRIM34","p15.4"
1814313132,11,5619764,5644398,"ENSG00000258659","TRIM34","p15.4"
1814482139,11,5663557,5938619,"ENSG00000132256","TRIM5","p15.4"
1814394440,11,5689689,5737089,"ENSG00000132274","TRIM22","p15.4"
1814400802,11,5719290,5720212,"ENSG00000232381","OR52U1P","p15.4"
1814408034,11,5726502,5727464,"ENSG00000181109","OR52P1P","p15.4"
1814418536,11,5736448,5738522,"ENSG00000181023","OR56B1","p15.4"
1814436125,11,5754243,5755905,"ENSG00000181074","OR52N4","p15.4"
1814445360,11,5761153,5767465,"ENSG00000181017","OR56B2P","p15.4"
1814460811,11,5776165,5783355,"ENSG00000181009","OR52N5","p15.4"
1814469919,11,5786471,5791265,"ENSG00000181001","OR52N1","p15.4"
1814481881,11,5800364,5801297,"ENSG00000236965","OR52N3P","p15.4"
1814501882,11,5820314,5821348,"ENSG00000180988","OR52N2","p15.4"
1814522491,11,5840928,5841952,"ENSG00000205409","OR52E6","p15.4"
1814538255,11,5856674,5857734,"ENSG00000183269","OR52E8","p15.4"
1814555477,11,5873960,5874892,"ENSG00000233563","OR52E7P","p15.4"
1814564905,11,5880629,5887079,"ENSG00000180974","OR52E4","p15.4"
1814579020,11,5893208,5902730,"ENSG00000277932","OR52E5","p15.4"
1814585158,11,5903767,5904448,"ENSG00000277514","OR52Q1P","p15.4"
1814626100,11,5938751,5951347,"ENSG00000184478","OR56A3","p15.4"
1814648886,11,5967177,5968494,"ENSG00000188691","OR56A5","p15.4"
1814667489,11,5985892,5986985,"ENSG00000183313","OR52L1","p15.4"
1814675486,11,5993876,5994995,"ENSG00000254831","RP11-451K18.3","p15.4"
1814684246,11,5999445,6006946,"ENSG00000183389","OR56A4","p15.4"
1814698106,11,6016996,6017114,"ENSG00000202147","RNA5SP329","p15.4"
1814707888,11,6019336,6034338,"ENSG00000180934","OR56A1","p15.4"
1814727328,11,6045807,6046747,"ENSG00000255481","OR56A7P","p15.4"
1814738846,11,6057316,6058275,"ENSG00000262980","OR52L2P","p15.4"
1814748380,11,6066873,6067786,"ENSG00000234895","OR52X1P","p15.4"
1814789310,11,6107684,6108835,"ENSG00000180919","OR56B4","p15.4"
1814827906,11,6108135,6185576,"ENSG00000254444","RP11-290F24.3","p15.4"
1814810134,11,6128610,6129556,"ENSG00000180913","OR56B3P","p15.4"
1814833146,11,6151641,6152549,"ENSG00000180909","OR52B1P","p15.4"
1814850920,11,6169330,6170408,"ENSG00000255307","OR52B2","p15.4"
1814880753,11,6199146,6200259,"ENSG00000175485","OR52W1","p15.4"
1814883628,11,6201901,6203253,"ENSG00000267940","RP11-290F24.6","p15.4"
1814889400,11,6205566,6211132,"ENSG00000180878","C11orf42","p15.4"
1814904074,11,6211335,6234711,"ENSG00000051009","FAM160A2","p15.4"
1814920648,11,6234765,6244429,"ENSG00000132259","CNGA4","p15.4"
1814946982,11,6259736,6272127,"ENSG00000110148","CCKBR","p15.4"
1814978948,11,6297189,6298606,"ENSG00000270435","RP11-304C12.4","p15.4"
1815000847,11,6318946,6320647,"ENSG00000170955","PRKCDBP","p15.4"
1815004839,11,6323554,6324023,"ENSG00000282556","RP11-304C12.5","p15.4"
1815045084,11,6362799,6365267,"ENSG00000254443","RP11-304C12.3","p15.4"
1815073765,11,6390431,6394998,"ENSG00000166311","SMPD1","p15.4"
1815088320,11,6395124,6419414,"ENSG00000166313","APBB1","p15.4"
1815117884,11,6431049,6442617,"ENSG00000110169","HPX","p15.4"
1815142587,11,6448613,6474459,"ENSG00000110171","TRIM3","p15.4"
1815159132,11,6474683,6481479,"ENSG00000132254","ARFIP2","p15.4"
1815164114,11,6481447,6484679,"ENSG00000132286","TIMM10B","p15.4"
1815176282,11,6481485,6508978,"ENSG00000283977","CTD-2010I16.2","p15.4"
1815169832,11,6488186,6489377,"ENSG00000254595","CTD-2010I16.1","p15.4"
1815226560,11,6497260,6593758,"ENSG00000179532","DNHD1","p15.4"
1815280398,11,6595075,6603620,"ENSG00000132275","RRP8","p15.4"
1815285082,11,6603642,6604420,"ENSG00000254400","RP11-732A19.8","p15.4"
1815288342,11,6603708,6610874,"ENSG00000166333","ILK","p15.4"
1815290532,11,6606296,6612667,"ENSG00000166337","TAF10","p15.4"
1815290452,11,6608667,6610135,"ENSG00000254641","RP11-732A19.2","p15.4"
1815294789,11,6610883,6616594,"ENSG00000285338","RP11-732A19.10","p15.4"
1815297175,11,6612763,6619485,"ENSG00000166340","TPP1","p15.4"
1815300328,11,6618790,6619764,"ENSG00000255680","RP11-732A19.9","p15.4"
1815319639,11,6621323,6655854,"ENSG00000166341","DCHS1","p15.4"
1815302937,11,6621451,6622322,"ENSG00000255390","RP11-732A19.5","p15.4"
1815313956,11,6630603,6635208,"ENSG00000255410","RP11-732A19.6","p15.4"
1815363142,11,6680782,6683401,"ENSG00000158042","MRPL17","p15.4"
1815367181,11,6685891,6686369,"ENSG00000241678","RP11-732A19.1","p15.4"
1815411038,11,6713536,6746439,"ENSG00000254838","GVINP1","p15.4"
1815430278,11,6748131,6750324,"ENSG00000254781","GVINP2","p15.4"
1815449852,11,6765626,6771976,"ENSG00000188124","OR2AG2","p15.4"
1815468340,11,6783020,6791558,"ENSG00000279486","OR2AG1","p15.4"
1815476763,11,6791736,6799689,"ENSG00000184933","OR6A2","p15.4"
1815555460,11,6821942,6926877,"ENSG00000283415","RP11-413N10.3","p15.4"
1815525216,11,6843664,6844666,"ENSG00000254712","RP11-560B16.5","p15.4"
1815527229,11,6845652,6846705,"ENSG00000166363","OR10A5","p15.4"
1815549938,11,6863057,6874717,"ENSG00000170790","OR10A2","p15.4"
1815558173,11,6876625,6877619,"ENSG00000170782","OR10A4","p15.4"
1815573095,11,6891490,6892599,"ENSG00000166368","OR2D2","p15.4"
1815602559,11,6920974,6922043,"ENSG00000178358","OR2D3","p15.4"
1815644755,11,6926404,7001004,"ENSG00000149054","ZNF215","p15.4"
1815690894,11,6999318,7020368,"ENSG00000149050","ZNF214","p15.4"
1815726928,11,7020446,7071308,"ENSG00000158077","NLRP14","p15.4"
1815771014,11,7089027,7090900,"ENSG00000170748","RBMXL2","p15.4"
1815907949,11,7222933,7230863,"ENSG00000255179","RP11-324J3.1","p15.4"
1815915852,11,7234766,7234837,"ENSG00000221703","MIR302E","p15.4"
1816034961,11,7238778,7469042,"ENSG00000170743","SYT9","p15.4"
1816150941,11,7427266,7512515,"ENSG00000251364","CTD-2516F10.2","p15.4"
1816179433,11,7485388,7511377,"ENSG00000183801","OLFML1","p15.4"
1816266263,11,7513298,7657127,"ENSG00000166387","PPFIBP2","p15.4"
1816251507,11,7568866,7572046,"ENSG00000254864","CTD-2516F10.4","p15.4"
1816352212,11,7665100,7677222,"ENSG00000166394","CYB5R2","p15.4"
